zipcode,city,state,country,timezone
2813,Charlestown,RI,US,America/New_York
2814,Chepachet,RI,US,America/New_York
2815,Clayville,RI,US,America/New_York
2816,Coventry,RI,US,America/New_York
2817,West Greenwich,RI,US,America/New_York
2818,East Greenwich,RI,US,America/New_York
2822,Exeter,RI,US,America/New_York
2823,Fiskeville,RI,US,America/New_York
2824,Forestdale,RI,US,America/New_York
2825,Foster,RI,US,America/New_York
2826,Glendale,RI,US,America/New_York
2827,Greene,RI,US,America/New_York
2828,Greenville,RI,US,America/New_York
2829,Harmony,RI,US,America/New_York
2830,Harrisville,RI,US,America/New_York
2831,Hope,RI,US,America/New_York
2832,Hope Valley,RI,US,America/New_York
2833,Hopkinton,RI,US,America/New_York
2835,Jamestown,RI,US,America/New_York
2836,Kenyon,RI,US,America/New_York
2837,Little Compton,RI,US,America/New_York
2838,Manville,RI,US,America/New_York
2839,Mapleville,RI,US,America/New_York
2840,Newport,RI,US,America/New_York
2841,Newport,RI,US,America/New_York
2842,Middletown,RI,US,America/New_York
2852,North Kingstown,RI,US,America/New_York
2857,North Scituate,RI,US,America/New_York
2858,Oakland,RI,US,America/New_York
2859,Pascoag,RI,US,America/New_York
2860,Pawtucket,RI,US,America/New_York
2861,Pawtucket,RI,US,America/New_York
2863,Central Falls,RI,US,America/New_York
2864,Cumberland,RI,US,America/New_York
2865,Lincoln,RI,US,America/New_York
2871,Portsmouth,RI,US,America/New_York
2872,Prudence Island,RI,US,America/New_York
2873,Rockville,RI,US,America/New_York
2874,Saunderstown,RI,US,America/New_York
2875,Shannock,RI,US,America/New_York
2876,Slatersville,RI,US,America/New_York
2878,Tiverton,RI,US,America/New_York
2879,Wakefield,RI,US,America/New_York
2881,Kingston,RI,US,America/New_York
2882,Narragansett,RI,US,America/New_York
2885,Warren,RI,US,America/New_York
2886,Warwick,RI,US,America/New_York
2888,Warwick,RI,US,America/New_York
2889,Warwick,RI,US,America/New_York
2891,Westerly,RI,US,America/New_York
2892,West Kingston,RI,US,America/New_York
2893,West Warwick,RI,US,America/New_York
2894,Wood River Junction,RI,US,America/New_York
2895,Woonsocket,RI,US,America/New_York
2896,North Smithfield,RI,US,America/New_York
2898,Wyoming,RI,US,America/New_York
2903,Providence,RI,US,America/New_York
2904,Providence,RI,US,America/New_York
2905,Providence,RI,US,America/New_York
2906,Providence,RI,US,America/New_York
2907,Providence,RI,US,America/New_York
2908,Providence,RI,US,America/New_York
2909,Providence,RI,US,America/New_York
2910,Cranston,RI,US,America/New_York
2911,North Providence,RI,US,America/New_York
2912,Providence,RI,US,America/New_York
2914,East Providence,RI,US,America/New_York
2915,Riverside,RI,US,America/New_York
2916,Rumford,RI,US,America/New_York
2917,Smithfield,RI,US,America/New_York
2918,Providence,RI,US,America/New_York
2919,Johnston,RI,US,America/New_York
2920,Cranston,RI,US,America/New_York
2921,Cranston,RI,US,America/New_York
3031,Amherst,NH,US,America/New_York
3032,Auburn,NH,US,America/New_York
3033,Brookline,NH,US,America/New_York
3034,Candia,NH,US,America/New_York
3036,Chester,NH,US,America/New_York
3037,Deerfield,NH,US,America/New_York
3038,Derry,NH,US,America/New_York
3042,Epping,NH,US,America/New_York
3043,Francestown,NH,US,America/New_York
3044,Fremont,NH,US,America/New_York
3045,Goffstown,NH,US,America/New_York
3046,Dunbarton,NH,US,America/New_York
3047,Greenfield,NH,US,America/New_York
3048,Greenville,NH,US,America/New_York
3049,Hollis,NH,US,America/New_York
3051,Hudson,NH,US,America/New_York
3052,Litchfield,NH,US,America/New_York
3053,Londonderry,NH,US,America/New_York
3054,Merrimack,NH,US,America/New_York
3055,Milford,NH,US,America/New_York
3057,Mont Vernon,NH,US,America/New_York
3060,Nashua,NH,US,America/New_York
3062,Nashua,NH,US,America/New_York
3063,Nashua,NH,US,America/New_York
3064,Nashua,NH,US,America/New_York
3070,New Boston,NH,US,America/New_York
3071,New Ipswich,NH,US,America/New_York
3076,Pelham,NH,US,America/New_York
3077,Raymond,NH,US,America/New_York
3079,Salem,NH,US,America/New_York
3082,Lyndeborough,NH,US,America/New_York
3084,Temple,NH,US,America/New_York
3086,Wilton,NH,US,America/New_York
3087,Windham,NH,US,America/New_York
3101,Manchester,NH,US,America/New_York
3102,Manchester,NH,US,America/New_York
3103,Manchester,NH,US,America/New_York
3104,Manchester,NH,US,America/New_York
3106,Hooksett,NH,US,America/New_York
3109,Manchester,NH,US,America/New_York
3110,Bedford,NH,US,America/New_York
3215,Waterville Valley,NH,US,America/New_York
3216,Andover,NH,US,America/New_York
3217,Ashland,NH,US,America/New_York
3218,Barnstead,NH,US,America/New_York
3220,Belmont,NH,US,America/New_York
3221,Bradford,NH,US,America/New_York
3222,Bristol,NH,US,America/New_York
3223,Campton,NH,US,America/New_York
3224,Canterbury,NH,US,America/New_York
3225,Center Barnstead,NH,US,America/New_York
3226,Center Harbor,NH,US,America/New_York
3227,Center Sandwich,NH,US,America/New_York
3229,Contoocook,NH,US,America/New_York
3230,Danbury,NH,US,America/New_York
3231,East Andover,NH,US,America/New_York
3233,Elkins,NH,US,America/New_York
3234,Epsom,NH,US,America/New_York
3235,Franklin,NH,US,America/New_York
3237,Gilmanton,NH,US,America/New_York
3238,Glencliff,NH,US,America/New_York
3240,Grafton,NH,US,America/New_York
3241,Hebron,NH,US,America/New_York
3242,Henniker,NH,US,America/New_York
3243,Hill,NH,US,America/New_York
3244,Hillsborough,NH,US,America/New_York
3245,Holderness,NH,US,America/New_York
3246,Laconia,NH,US,America/New_York
3249,Gilford,NH,US,America/New_York
3251,Lincoln,NH,US,America/New_York
3253,Meredith,NH,US,America/New_York
3254,Moultonborough,NH,US,America/New_York
3255,Newbury,NH,US,America/New_York
3256,New Hampton,NH,US,America/New_York
3257,New London,NH,US,America/New_York
3258,Chichester,NH,US,America/New_York
3259,North Sandwich,NH,US,America/New_York
3260,North Sutton,NH,US,America/New_York
3261,Northwood,NH,US,America/New_York
3262,North Woodstock,NH,US,America/New_York
3263,Pittsfield,NH,US,America/New_York
3264,Plymouth,NH,US,America/New_York
3266,Rumney,NH,US,America/New_York
3268,Salisbury,NH,US,America/New_York
3269,Sanbornton,NH,US,America/New_York
3273,South Sutton,NH,US,America/New_York
3275,Suncook,NH,US,America/New_York
3276,Tilton,NH,US,America/New_York
3278,Warner,NH,US,America/New_York
3279,Warren,NH,US,America/New_York
3280,Washington,NH,US,America/New_York
3281,Weare,NH,US,America/New_York
3282,Wentworth,NH,US,America/New_York
3284,Springfield,NH,US,America/New_York
3285,Thornton,NH,US,America/New_York
3287,Wilmot,NH,US,America/New_York
3290,Nottingham,NH,US,America/New_York
3291,West Nottingham,NH,US,America/New_York
3293,Woodstock,NH,US,America/New_York
3301,Concord,NH,US,America/New_York
3303,Concord,NH,US,America/New_York
3304,Bow,NH,US,America/New_York
3307,Loudon,NH,US,America/New_York
3431,Keene,NH,US,America/New_York
3440,Antrim,NH,US,America/New_York
3441,Ashuelot,NH,US,America/New_York
3442,Bennington,NH,US,America/New_York
3443,Chesterfield,NH,US,America/New_York
3444,Dublin,NH,US,America/New_York
3445,Sullivan,NH,US,America/New_York
3446,Swanzey,NH,US,America/New_York
3447,Fitzwilliam,NH,US,America/New_York
3448,Gilsum,NH,US,America/New_York
3449,Hancock,NH,US,America/New_York
3450,Harrisville,NH,US,America/New_York
3451,Hinsdale,NH,US,America/New_York
3452,Jaffrey,NH,US,America/New_York
3455,Marlborough,NH,US,America/New_York
3456,Marlow,NH,US,America/New_York
3457,Nelson,NH,US,America/New_York
3458,Peterborough,NH,US,America/New_York
3461,Rindge,NH,US,America/New_York
3462,Spofford,NH,US,America/New_York
3464,Stoddard,NH,US,America/New_York
3465,Troy,NH,US,America/New_York
3466,West Chesterfield,NH,US,America/New_York
3467,Westmoreland,NH,US,America/New_York
3470,Winchester,NH,US,America/New_York
3561,Littleton,NH,US,America/New_York
3570,Berlin,NH,US,America/New_York
3574,Bethlehem,NH,US,America/New_York
3575,Bretton Woods,NH,US,America/New_York
3576,Colebrook,NH,US,America/New_York
3579,Errol,NH,US,America/New_York
3580,Franconia,NH,US,America/New_York
3581,Gorham,NH,US,America/New_York
3582,Groveton,NH,US,America/New_York
3583,Jefferson,NH,US,America/New_York
3584,Lancaster,NH,US,America/New_York
3585,Lisbon,NH,US,America/New_York
3586,Sugar Hill,NH,US,America/New_York
3588,Milan,NH,US,America/New_York
3590,North Stratford,NH,US,America/New_York
3592,Pittsburg,NH,US,America/New_York
3593,Randolph,NH,US,America/New_York
3595,Twin Mountain,NH,US,America/New_York
3597,West Stewartstown,NH,US,America/New_York
3598,Whitefield,NH,US,America/New_York
3601,Acworth,NH,US,America/New_York
3602,Alstead,NH,US,America/New_York
3603,Charlestown,NH,US,America/New_York
3604,Drewsville,NH,US,America/New_York
3605,Lempster,NH,US,America/New_York
3607,South Acworth,NH,US,America/New_York
3608,Walpole,NH,US,America/New_York
3609,North Walpole,NH,US,America/New_York
3740,Bath,NH,US,America/New_York
3741,Canaan,NH,US,America/New_York
3743,Claremont,NH,US,America/New_York
3745,Cornish,NH,US,America/New_York
3748,Enfield,NH,US,America/New_York
3750,Etna,NH,US,America/New_York
3751,Georges Mills,NH,US,America/New_York
3752,Goshen,NH,US,America/New_York
3753,Grantham,NH,US,America/New_York
3755,Hanover,NH,US,America/New_York
3765,Haverhill,NH,US,America/New_York
3766,Lebanon,NH,US,America/New_York
3768,Lyme,NH,US,America/New_York
3770,Meriden,NH,US,America/New_York
3771,Monroe,NH,US,America/New_York
3773,Newport,NH,US,America/New_York
3774,North Haverhill,NH,US,America/New_York
3777,Orford,NH,US,America/New_York
3779,Piermont,NH,US,America/New_York
3780,Pike,NH,US,America/New_York
3781,Plainfield,NH,US,America/New_York
3782,Sunapee,NH,US,America/New_York
3784,West Lebanon,NH,US,America/New_York
3785,Woodsville,NH,US,America/New_York
3801,Portsmouth,NH,US,America/New_York
3809,Alton,NH,US,America/New_York
3810,Alton Bay,NH,US,America/New_York
3811,Atkinson,NH,US,America/New_York
3812,Bartlett,NH,US,America/New_York
3813,Center Conway,NH,US,America/New_York
3814,Center Ossipee,NH,US,America/New_York
3816,Center Tuftonboro,NH,US,America/New_York
3817,Chocorua,NH,US,America/New_York
3818,Conway,NH,US,America/New_York
3819,Danville,NH,US,America/New_York
3820,Dover,NH,US,America/New_York
3823,Madbury,NH,US,America/New_York
3824,Durham,NH,US,America/New_York
3825,Barrington,NH,US,America/New_York
3826,East Hampstead,NH,US,America/New_York
3827,East Kingston,NH,US,America/New_York
3830,East Wakefield,NH,US,America/New_York
3832,Eaton Center,NH,US,America/New_York
3833,Exeter,NH,US,America/New_York
3835,Farmington,NH,US,America/New_York
3836,Freedom,NH,US,America/New_York
3837,Gilmanton Iron Works,NH,US,America/New_York
3838,Glen,NH,US,America/New_York
3839,Rochester,NH,US,America/New_York
3840,Greenland,NH,US,America/New_York
3841,Hampstead,NH,US,America/New_York
3842,Hampton,NH,US,America/New_York
3844,Hampton Falls,NH,US,America/New_York
3845,Intervale,NH,US,America/New_York
3846,Jackson,NH,US,America/New_York
3847,Kearsarge,NH,US,America/New_York
3848,Kingston,NH,US,America/New_York
3849,Madison,NH,US,America/New_York
3850,Melvin Village,NH,US,America/New_York
3851,Milton,NH,US,America/New_York
3852,Milton Mills,NH,US,America/New_York
3853,Mirror Lake,NH,US,America/New_York
3854,New Castle,NH,US,America/New_York
3855,New Durham,NH,US,America/New_York
3856,Newfields,NH,US,America/New_York
3857,Newmarket,NH,US,America/New_York
3858,Newton,NH,US,America/New_York
3860,North Conway,NH,US,America/New_York
3861,Lee,NH,US,America/New_York
3862,North Hampton,NH,US,America/New_York
3864,Ossipee,NH,US,America/New_York
3865,Plaistow,NH,US,America/New_York
3867,Rochester,NH,US,America/New_York
3868,Rochester,NH,US,America/New_York
3869,Rollinsford,NH,US,America/New_York
3870,Rye,NH,US,America/New_York
3871,Rye Beach,NH,US,America/New_York
3872,Sanbornville,NH,US,America/New_York
3873,Sandown,NH,US,America/New_York
3874,Seabrook,NH,US,America/New_York
3875,Silver Lake,NH,US,America/New_York
3878,Somersworth,NH,US,America/New_York
3882,Effingham,NH,US,America/New_York
3883,South Tamworth,NH,US,America/New_York
3884,Strafford,NH,US,America/New_York
3885,Stratham,NH,US,America/New_York
3886,Tamworth,NH,US,America/New_York
3887,Union,NH,US,America/New_York
3890,West Ossipee,NH,US,America/New_York
3894,Wolfeboro,NH,US,America/New_York
3897,Wonalancet,NH,US,America/New_York
3901,Berwick,ME,US,America/New_York
3902,Cape Neddick,ME,US,America/New_York
3903,Eliot,ME,US,America/New_York
3904,Kittery,ME,US,America/New_York
3905,Kittery Point,ME,US,America/New_York
3906,North Berwick,ME,US,America/New_York
3907,Ogunquit,ME,US,America/New_York
3908,South Berwick,ME,US,America/New_York
3909,York,ME,US,America/New_York
3910,York Beach,ME,US,America/New_York
3911,York Harbor,ME,US,America/New_York
4001,Acton,ME,US,America/New_York
4002,Alfred,ME,US,America/New_York
4003,Bailey Island,ME,US,America/New_York
4005,Biddeford,ME,US,America/New_York
4006,Biddeford Pool,ME,US,America/New_York
4008,Bowdoinham,ME,US,America/New_York
4009,Bridgton,ME,US,America/New_York
4010,Brownfield,ME,US,America/New_York
4011,Brunswick,ME,US,America/New_York
4015,Casco,ME,US,America/New_York
4017,Chebeague Island,ME,US,America/New_York
4019,Cliff Island,ME,US,America/New_York
4020,Cornish,ME,US,America/New_York
4021,Cumberland Center,ME,US,America/New_York
4022,Denmark,ME,US,America/New_York
4024,East Baldwin,ME,US,America/New_York
4027,Lebanon,ME,US,America/New_York
4029,Sebago,ME,US,America/New_York
4030,East Waterboro,ME,US,America/New_York
4032,Freeport,ME,US,America/New_York
4037,Fryeburg,ME,US,America/New_York
4038,Gorham,ME,US,America/New_York
4039,Gray,ME,US,America/New_York
4040,Harrison,ME,US,America/New_York
4041,Hiram,ME,US,America/New_York
4042,Hollis Center,ME,US,America/New_York
4043,Kennebunk,ME,US,America/New_York
4046,Kennebunkport,ME,US,America/New_York
4047,Parsonsfield,ME,US,America/New_York
4048,Limerick,ME,US,America/New_York
4049,Limington,ME,US,America/New_York
4050,Long Island,ME,US,America/New_York
4051,Lovell,ME,US,America/New_York
4055,Naples,ME,US,America/New_York
4056,Newfield,ME,US,America/New_York
4057,North Bridgton,ME,US,America/New_York
4061,North Waterboro,ME,US,America/New_York
4062,Windham,ME,US,America/New_York
4063,Ocean Park,ME,US,America/New_York
4064,Old Orchard Beach,ME,US,America/New_York
4066,Orrs Island,ME,US,America/New_York
4068,Porter,ME,US,America/New_York
4069,Pownal,ME,US,America/New_York
4071,Raymond,ME,US,America/New_York
4072,Saco,ME,US,America/New_York
4073,Sanford,ME,US,America/New_York
4074,Scarborough,ME,US,America/New_York
4076,Shapleigh,ME,US,America/New_York
4079,Harpswell,ME,US,America/New_York
4083,Springvale,ME,US,America/New_York
4084,Standish,ME,US,America/New_York
4085,Steep Falls,ME,US,America/New_York
4086,Topsham,ME,US,America/New_York
4087,Waterboro,ME,US,America/New_York
4088,Waterford,ME,US,America/New_York
4090,Wells,ME,US,America/New_York
4091,West Baldwin,ME,US,America/New_York
4092,Westbrook,ME,US,America/New_York
4093,Buxton,ME,US,America/New_York
4095,West Newfield,ME,US,America/New_York
4096,Yarmouth,ME,US,America/New_York
4097,North Yarmouth,ME,US,America/New_York
4101,Portland,ME,US,America/New_York
4102,Portland,ME,US,America/New_York
4103,Portland,ME,US,America/New_York
4105,Falmouth,ME,US,America/New_York
4106,South Portland,ME,US,America/New_York
4107,Cape Elizabeth,ME,US,America/New_York
4108,Peaks Island,ME,US,America/New_York
4109,Portland,ME,US,America/New_York
4110,Cumberland Foreside,ME,US,America/New_York
4210,Auburn,ME,US,America/New_York
4216,Andover,ME,US,America/New_York
4217,Bethel,ME,US,America/New_York
4219,Bryant Pond,ME,US,America/New_York
4220,Buckfield,ME,US,America/New_York
4221,Canton,ME,US,America/New_York
4222,Durham,ME,US,America/New_York
4224,Dixfield,ME,US,America/New_York
4226,East Andover,ME,US,America/New_York
4227,East Dixfield,ME,US,America/New_York
4231,Stoneham,ME,US,America/New_York
4234,East Wilton,ME,US,America/New_York
4236,Greene,ME,US,America/New_York
4237,Hanover,ME,US,America/New_York
4238,Hebron,ME,US,America/New_York
4239,Jay,ME,US,America/New_York
4240,Lewiston,ME,US,America/New_York
4250,Lisbon,ME,US,America/New_York
4252,Lisbon Falls,ME,US,America/New_York
4253,Livermore,ME,US,America/New_York
4254,Livermore Falls,ME,US,America/New_York
4255,Greenwood,ME,US,America/New_York
4256,Mechanic Falls,ME,US,America/New_York
4257,Mexico,ME,US,America/New_York
4258,Minot,ME,US,America/New_York
4259,Monmouth,ME,US,America/New_York
4260,New Gloucester,ME,US,America/New_York
4261,Newry,ME,US,America/New_York
4263,Leeds,ME,US,America/New_York
4265,North Monmouth,ME,US,America/New_York
4267,North Waterford,ME,US,America/New_York
4268,Norway,ME,US,America/New_York
4270,Oxford,ME,US,America/New_York
4271,Paris,ME,US,America/New_York
4274,Poland,ME,US,America/New_York
4275,Roxbury,ME,US,America/New_York
4276,Rumford,ME,US,America/New_York
4280,Sabattus,ME,US,America/New_York
4281,South Paris,ME,US,America/New_York
4282,Turner,ME,US,America/New_York
4284,Wayne,ME,US,America/New_York
4285,Weld,ME,US,America/New_York
4286,West Bethel,ME,US,America/New_York
4287,Bowdoin,ME,US,America/New_York
4289,West Paris,ME,US,America/New_York
4290,Peru,ME,US,America/New_York
4292,Sumner,ME,US,America/New_York
4294,Wilton,ME,US,America/New_York
4330,Augusta,ME,US,America/New_York
4341,Coopers Mills,ME,US,America/New_York
4342,Dresden,ME,US,America/New_York
4344,Farmingdale,ME,US,America/New_York
4345,Gardiner,ME,US,America/New_York
4346,Randolph,ME,US,America/New_York
4347,Hallowell,ME,US,America/New_York
4348,Jefferson,ME,US,America/New_York
4349,Kents Hill,ME,US,America/New_York
4350,Litchfield,ME,US,America/New_York
4351,Manchester,ME,US,America/New_York
4352,Mount Vernon,ME,US,America/New_York
4353,Whitefield,ME,US,America/New_York
4354,Palermo,ME,US,America/New_York
4355,Readfield,ME,US,America/New_York
